commit	date	paths	disposition	reason	decision_threads	evidence_ids
cc46a56a1ecbff9e90b00c88e22631bc85141c5c	2026-07-17T00:43:31+02:00	docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_PROMISE_AUDIT.md	duplicate	RJ — Proven duplicate of ordinal 535: same parent 87f47796 and byte-identical resulting doc tree; the audit gate re-committed to the mainline as a single "audit" commit.	T-02,T-06,T-15,T-31	E-0478
2349670b835537b798e804833eddac5a1f7588a3	2026-07-17T00:43:37+02:00	docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_PROMISE_AUDIT.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: the promise audit (25 minutes old in mainline) is deleted and replaced by an executable pre-5D cleanup plan; materialization-boundary decision (no defensive construction framework for untrusted callers); new canonical reading path via wiring-owned BeautyQSearchGen2 facade.	T-06,T-15,T-38,T-44	E-0479
e70208d8509e6bcf181e3b5e04115fd27a5dc56d	2026-07-18T23:14:03+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: 5C-D generation-cleanup contract — exact validated names only, never wildcards/active target, typed observable failure, no rollback of the new active generation, KeepAll removed — a deletion-policy decision recorded in the plan and spec.	T-11,T-41	E-0480
6622da5befaf0f3f80b3945ecaaf939b68538e55	2026-07-19T07:17:15+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — 5C-E public-registry validation completed and the gate to Brick 5D opened; status advance within the established pattern.	T-15,T-40	E-0481
9c54260aeb357170449c8a2e23e07ce5588fa8e0	2026-07-19T16:24:50+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md	deep	RJ — Deep-read: Brick 5D ownership split fixed — Elasticsearch owns composite traversal and typed group decoding, BeautyQ owns only final provider/service projection; 5D handoff replaces pre-5D sequence.	T-05,T-37,T-40	E-0482
d7dcafba898138e2150351f2c261f4fc841bc147	2026-07-19T16:25:39+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Sibling 6A presentation on R11 tip (different doc blobs from primary 543, same parent): alternative record of the pure Qdrant candidate vertical; the two blobs are the off-primary documentary substance noted in §A. HI alternative-presentation evidence.	T-07,T-15,T-31,T-40	E-0483
79f2cf47e171e57be2070a479c0e9359438e73c7	2026-07-19T20:19:32+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Primary-lineage 6A completion plus the 6B-A/6B-B/6C decomposition and Brick 7 sequencing — re-sequencing of planned work, no ownership change.	T-07,T-15,T-31,T-40	E-0483
89fdfa08e581c4053555642d9638c4b7abcd6441	2026-07-19T20:46:03+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md	deep	RJ — Deep-read: 6B-A closed with the search-gen2-transport extraction boundary — neutral JSON/HTTP transport plus thin ES adapter, both backends depend on transport, core stays HTTP-free.	T-26	E-0484
ffbb9dc1d9115602513aa9090ec12df529241fb2	2026-07-19T22:19:24+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: 6B-B convergent lifecycle/target-authorization record with the Qdrant 1.18.3-vs-Gen1-1.15.4 resource separation and alias-authorization boundary.	T-11,T-15,T-19,T-40,T-41	E-0485
2ee2f0847b3af717e6ba9b0827799460d5add12f	2026-07-20T00:48:38+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: 6C hydration plus the audit-derived acceptance gate generalized to all remaining bricks; the canonical-path claim self-narrowed (6D must restore missing links before the path may again be called complete).	T-02,T-06,T-15	E-0486
b6e8f9594c47a79a9d9c11c8e98e77f90041618e	2026-07-20T01:16:51+02:00	docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: 6D public filter declarations plus an ownership-boundary restatement in the supplement-architecture doc — physical-generation lifecycle moved out of supplement policy to the backend verticals.	T-07	E-0487
99b5bdd50fa8a36422f2baae2b75f02e1c8de69a	2026-07-20T15:03:37+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md	deep	RJ — Deep-read: Brick 7 decomposed — 7A append-only supplement selection with lifecycle-bound baseline membership defined as a generic boundary before BeautyQ orchestration.	T-10	E-0488
c1436310cf25ab5d35c8fff8e288b2ceaa783d13	2026-07-21T21:36:58+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: 7B orchestration completion — owner-private outcome vocabulary, typed supplement status, exact cause preservation, policy-owned readiness, and the real-resource gate held before Brick 8 acceptance.	T-10,T-15,T-18,T-24,T-25	E-0489
a03529598ff6cb3ef435ccef75481ffd5fbf037e	2026-07-22T12:20:42+02:00	AGENTS.md;README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: AGENTS resource-backed-test DoD extended with the Scene.Managed Distage-endpoint-injection rule (no localhost hardcoding, cancellation only for external resources), and the plan declares the Gen2 route explicit opt-in only with the application composition bootstrap path.	T-13,T-15,T-31	E-0490
22effec9a7456567d53a86e73724cc895ae49383	2026-07-22T17:06:23+02:00	AGENTS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md	deep	RJ — Deep-read: managed Qdrant 1.18.3 shared across Gen1/Gen2 plus an AGENTS restructuring — the free-form Operating rules/Agent discipline blocks were reorganized into the current tagged Core-rules layout carried by this repo's harness AGENTS.	T-11,T-16	E-0491
350a650a2a6b9d25f43dc1a2d3537737217ff343	2026-07-22T22:33:27+02:00	AGENTS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md	deep	RJ — Deep-read: Brick 8B cutover evidence closed, and AGENTS gains the runtime model-tier tagging ([ALL]/[W]/[M]/[S]) with per-tier prompt/continuation/docs rules — process governance for model capability classes enters the standing rules.	T-15,T-16,T-31	E-0492
58d3653b95ab139fe9f006a8a61ce6c06a5bee06	2026-07-23T00:27:10+02:00	README.md;docs/BEAUTYQ_QDRANT_SUPPLEMENT_LOCAL_GATE.md;docs/SEARCH_SUPPLEMENT_ARCHITECTURE.md;docs/beautyq-search-dsl-v1.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	deep	RJ — Deep-read: the atomic Brick 9 native Gen2 cutover — Gen1 stack removed including deletion of the supplement local-gate and supplement-architecture owners, with README/DSL docs rewritten to Gen2 reality: the largest documentary transition since the module split closed.	T-08,T-10,T-13,T-15,T-23,T-27,T-31,T-37	E-0493,E-0530
89f69706631681de9932fb35b7c89f17ae4ae96a	2026-07-23T15:44:18+02:00	README.md;docs/DISTAGE_HTTP_TESTING.md;docs/README.md;docs/beautyq-search-dsl-v1.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: cutover completion docs — the DSL v1 doc (Gen1 architecture owner) is deleted, README examples switch to structured Gen2 request bodies, retired pointers removed.	T-31,T-35	E-0494
1ca149e1d6d9f50b2722dc267f5b93f1099f1f6a	2026-07-23T21:30:07+02:00	README.md	duplicate	RJ — Proven duplicate of ordinal 556's README transition (identical seed-readiness note blob; sibling of the same parent 89f69706 on R08 tip d234234); its AGENTS blob equals parent.	T-01	E-0495
436fd34224e76931ca964f7a5a68521fdaf8d8d1	2026-07-23T21:57:47+02:00	AGENTS.md;README.md	deep	RJ — Deep-read: AGENTS readiness rule generalized to any readiness/seed/bootstrap-dependent read with the shared-root-does-not-order-siblings clause, plus the README seed-readiness DI-edge rationale.	T-01,T-38	E-0496,E-0513
581f8119290663a5962021a4aefa8196579182fc	2026-07-24T22:09:29+02:00	README.md;docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_IMPLEMENTATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/DOMAIN_AUTHORING_PRINCIPLES.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: the live-status implementation-plan owner (the ladder of B029-B032) is retired with Gen2 complete and frozen; ownership moves to the technical specification.	T-04,T-06,T-31,T-44	E-0497
09b02dcf13e0b224d0409a26d5074da7934be52a	2026-07-24T22:09:32+02:00	README.md;docs/DISTAGE_HTTP_TESTING.md;docs/README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: docs/README.md (the docs-map owner) and DISTAGE_HTTP_TESTING are deleted; README absorbs entry points and proof guidance.	T-04,T-44	E-0498
7454b2a8ed215bfa9b64b68a856e4eda7735ef15	2026-07-24T23:15:31+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SEMANTICS_ADR.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/DOMAIN_AUTHORING_PRINCIPLES.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: the standalone semantics ADR is retired with its accepted decisions folded into the technical specification.	T-04,T-32,T-33,T-34,T-36,T-44	E-0499
1b3bac45c6f5538278d289303f1e94b7f7633be8	2026-07-27T14:23:35+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: a new post-cutover plan owner is created and README's frozen-complete status reopens to frozen architecture plus approved unimplemented work.	T-04,T-31	E-0500
afbc03c743ec60475ff57044418a269d37b65f7d	2026-07-27T17:27:17+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: search-gen2-eval module ownership added to the spec module table and the canonical corpus move recorded; Q1 marked completed in the post-cutover plan.	T-17,T-31,T-39	E-0501
86975cb2c062bfca692a44329d8cf0236282fdea	2026-07-31T17:27:33+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	deep	RJ — Deep-read: new operations runbook owner with the SupplementStartupPolicy required/preferred/disabled contract, operator status endpoint, and restart-only recovery.	T-12,T-19,T-24,T-25,T-31	E-0502
a67d914397fccd42698552fb2cda7aa2f9b1ccfa	2026-07-31T18:10:33+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	semantic-scan	RJ — Post-cutover status-ladder step (Q2 measured report live, red gate disclosed).	T-31,T-42	E-0503
98a06b6dc508c5b0a47f0cc6e12c9ce9d92becc8	2026-07-31T19:36:12+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — O1 complete; startup-control wording updated to the shipped default-required supplement policy.	T-24,T-31	E-0503
803128c8e9e6a8f08397bf6b2110e5d82109c0fa	2026-07-31T23:23:16+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	semantic-scan	RJ — Q2 visible intent correction proved through the 89-case managed run.	T-31,T-42	E-0503
d109a35c3bf0e28526f8eb8cdb6bf26bd9d81a5b	2026-08-01T17:26:07+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Honest-gap disclosure: protected-acceptance corpus/policy absent from checkout; manual runbook section added.	T-31,T-42	E-0503
18d5046cd9dafb594724c1a3efbab62c78b11801	2026-08-01T20:58:31+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	semantic-scan	RJ — Accepted-baseline bootstrap/verify owners recorded implemented with pending protected inputs.	T-31,T-42	E-0503
fec552dc72f262280e197ddd45bf7976652ac626	2026-08-02T14:31:42+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Q2-I protected inputs authored/audited/frozen with a Q2-A audit requirement and no-external-reviewer decision.	T-31,T-42	E-0503
9120c666502967196581b4af45ca1cafef742d17	2026-08-02T17:58:48+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md	semantic-scan	RJ — Q2-A recovery-wave scope-drift audit completed (no Gen1 reintroduction).	T-31,T-42	E-0503
a1123a049113f10d5002e915605d5e9b4841c3bb	2026-08-02T23:52:47+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md	semantic-scan	RJ — Private-input durability semantics: disposable local copy must be restored from operator storage.	T-42,T-43	E-0503
e2c17cd75c7f6075ffb71f4ed8eaabea2af18b66	2026-08-03T10:14:29+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	semantic-scan	RJ — Protected inputs tracked as canonical eval resources.	T-42,T-43	E-0503
a50ba00bfea91358e20dae0d8f2a9d6177dc7a39	2026-08-03T20:43:01+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/search/NEW_DOMAIN_ONBOARDING.md	semantic-scan	RJ — Q2-B execution red on the protected exact-intent slice; break-glass path introduced as pending decision.	T-31,T-42	E-0503
655ebd9d21920d0b03c08df487acc8b4bd0db590	2026-08-04T00:15:17+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	deep	RJ — Deep-read: the explicitly authorized break-glass correction permanently migrated seven disclosed failures into visible regression evidence with a 96-case/288-execution green run — the acceptance-governance disclosure decision.	T-42	E-0504
718660275e72b287c24aec494c174c3d3a55bef0	2026-08-04T02:03:29+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	semantic-scan	RJ — Second authorized disclosure after the first correction failed to generalize to the replenished holdout; four more migrations.	T-42	E-0504
eeccefe8bde82a1ac93f426aa4e58cf936178640	2026-08-04T13:57:40+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	semantic-scan	RJ — Structural normalization/transliteration correction with a 100-case green run; status restated.	T-31,T-42	E-0503
54e488690124c69f87f82346de3a9e1e300db49c	2026-08-05T13:16:16+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	semantic-scan	RJ — Q2 convergence recovery closed with a rebuilt 24-case protected holdout; README/plan status rewrote the Q2 narrative to the recovery boundary.	T-42	E-0505
1268e05d72ea9831a73addefd170901828ea0d96	2026-08-05T17:01:23+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	semantic-scan	RJ — Reserve rotation after post-recovery disclosure; five cycles/35 migrated cases counted in plan status.	T-42	E-0505
440fdf2827a880ea02c36fb3044c18d1b1874c23	2026-08-05T18:00:54+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: documentation ownership consolidated before recovery — README pointers collapsed, the architecture review demoted to historical-material with an explicit not-current-guidance label.	T-04	E-0507
4e3f6aed518a3d86d8336e4b575edee7012832e9	2026-08-06T10:19:30+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md	semantic-scan	RJ — Rotation-2 status plus the audit-output move from target/... to repository-local .evidence-runs paths.	T-42,T-43	E-0506
215873433962b4814f989c3b103e250a410201b5	2026-08-08T08:38:47+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md	semantic-scan	RJ — Rotation-3: tracked-presence caveats and disposable-directory semantics restated.	T-42	E-0505
f8f31f1287f866f92cb735e39bac72ebe373c4ee	2026-08-09T02:38:41+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md	deep	RJ — Deep-read: coordinator governance rewritten — bundle scripts must not mutate repository state and no-/tmp-for-evidence replaced by repository-local evidence rules alongside rotation 4.	T-16,T-42,T-43	E-0506
3c4ca064e378052367106fa934d32a04ea32c19e	2026-08-10T18:51:13+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md	deep	RJ — Deep-read: coordinator/delegated-agent ownership lines re-cut (evidence capture added to coordinator; delegated agents narrowed to bounded tracked edits plus their own focused validation) with rotation-5 freeze status.	T-16,T-42,T-43	E-0506
a11cf3bff31e34cfdf7cab70caeddb4c5f9963a9	2026-08-11T09:19:30+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md	semantic-scan	RJ — Rotation-6 authorization materialized with disclosure/recovery/replenishment pending.	T-42	E-0505
ea9713e1390c505aa62df9825ba6c1dd14bbb8f4	2026-08-11T09:42:47+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md	deep	RJ — Deep-read: the five versioned protected inputs were consolidated as canonical test-resource ownership with audit-reproduction requirements on any change.	T-42	E-0508
ebb2a7a2f32dcf428d9a7d2ecca52525c1752863	2026-08-11T16:10:15+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md	semantic-scan	RJ — Rotation-6 materialization status; freeze-before-acceptance rule restated.	T-42	E-0505
bd986063397c725e14d604b27661c86aa9af1503	2026-08-11T18:05:26+02:00	docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md	semantic-scan	RJ — Rotation-6 status stabilized to freeze-complete; recovery wording generalized to the latest completed bounded recovery.	T-42	E-0505
05392db3b56e5e953ad2ea5dfa38df352c868839	2026-08-20T11:23:58+02:00	README.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_OPERATIONS.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_POST_CUTOVER_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_REVIEW.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_SIMPLIFICATION_PLAN.md;docs/gen2/BEAUTYQ_SEARCH_GEN2_TECHNICAL_SPEC.md;docs/local/COORDINATOR_WORKFLOW_AND_PROMPTING.md;docs/search/DOMAIN_AUTHORING_PRINCIPLES.md;docs/search/NEW_DOMAIN_ONBOARDING.md	deep	RJ — Deep-read: final current-document consolidation, historical Gen2 review retirement, an explicitly unapproved post-Q2 simplification proposal, and clarified still-open Q2-B/Q2-C plus deferred D1. T015 bounded reopen corrected E-0509 and added E-0519–E-0524; candidate/disposition unchanged.	T-02,T-04,T-10,T-12,T-16,T-23,T-26,T-31,T-33,T-37,T-38,T-39,T-42,T-43,T-44	E-0509,E-0519,E-0520,E-0521,E-0522,E-0523,E-0524,E-0534
